mp_id,club,last_name,dim1,dim2
441,niez.,Zalewski,-0.7793789940044904,0.10174648184882341
442,Razem,Zandberg,-0.1487304683183759,-1.284743951499633
443,Konfederacja,Zapałowski,0.5953471125805817,3.696577798301912
444,KO,Zawieja,-0.9744106145540486,-0.025931687921195653
445,Razem,Zawisza,-0.14314689501858233,-1.2797101530529902
446,Konfederacja_KP,Zawiślak,0.7063726808722626,0.9816061176359986
447,KO,Zdrojewski,-0.9133181958259862,-0.3706232278924783
448,KO,Zembaczyński,-0.8495934939308787,-0.1560889748765988
449,PSL-TD,Zgorzelski,-0.8994732065012325,0.4714071805508977
450,PSL-TD,Ziejewski,-0.9691025034636448,0.4762983940453201
451,KO,Zielińska,-0.925505711239882,-0.6308295717574043
452,PiS,Zieliński,1.2087734331071347,-0.4906085629950014
453,PiS,Zieliński,1.1743191249096345,-0.3548995409012182
454,PSL-TD,Zięba-Gzik,-1.0552563534174104,0.5456510641943229
455,niez.,Zimoch,-0.7028200667912387,-0.3986067280082903
456,PiS,Ziobro,1.1798461743581934,0.05402858555342162
457,PiS,Zubowski,1.1974347217403318,-0.5285465046929695
458,PiS,Zyska,0.9521372935890188,-0.15617568242947735
459,PSL-TD,Żelazowska,-0.9143515098277311,0.5254667161202737
460,Lewica,Żukowska,-0.80334295865574,-1.3271794997442798
461,PiS,Baluch,1.1465522735024787,-0.3233858506556701
462,KO,Łośko,-1.0232536864679223,-0.0013466891003851593
463,PiS,Pawłowska,1.137186179608559,-0.5843577522740893
464,KO,Łuczak,-1.0100653001012434,-0.027332886643207287
465,KO,Jaśkowiec,-1.0284059094398006,-0.006448231180187533
466,KO,Masełko,-1.0128918973987069,0.0023802515063842053
467,KO,Stachowicz,-1.0269409885451835,-0.001402240399195774
468,PiS,Czechak,1.1859333300587773,-0.48501067028335365
469,KO,Grygorcewicz,-1.0326494229908116,-0.0036673431618105593
470,Polska2050,Hołownia,-0.7177664373878898,0.0006204811834304571
471,KO,Koszutska,-0.9620200377685846,0.06154134061057068
472,Lewica,Kowal,-0.8302775554629608,-1.428579699213526
473,PiS,Kowalski,0.9629867570449205,0.10695064570419861
474,KO,Koźlakiewicz,-0.9997720302455397,0.01256775922323773
475,KO,Królak,-1.0421149236053335,0.00235214730258545
476,PiS,Kulpa,1.1533562695777901,-0.46993020801512597
477,PiS,Macko,1.2625144604226637,-0.4900901596895745
478,KO,Meysztowicz,-0.9664387544259789,-0.02949085351443781
479,KO,Mieszkowski,-0.8849575603743958,-0.43693345051301496
480,PiS,Paluch,0.9560329214969313,-0.27274532412654323
481,KO,Piątkowski,-0.9902701198215553,0.015805111410246826
482,KO,Popielarz,-1.0349239887644675,0.002188627420564302
483,KO,Roguska,-0.9865469380908605,-0.03007822955490758
484,Razem,Stożek,-0.119865993920335,-1.3220625377775534
485,Konfederacja,Szymański,0.6031884322611868,4.743000814549695
486,PiS,Tomaszewski,1.199903457270902,-0.5431351103679843
487,KO,Tomczykiewicz,-0.9722958110895571,-0.0040645174281884
488,PiS,Krajewski,1.2274100803213277,-0.518222815675573
489,KO,Lisowska,-0.936679468341157,-0.05224842437303494
490,Konfederacja,Połuboczek,0.45810210592017775,2.9435194859100826
491,KO,Kot,-1.0039967415150086,0.006665921628594873
492,PiS,Romanowski,1.1435122227159413,0.030871118231979147
493,PSL-TD,Smolarz,-1.0059029323151063,0.6964200341616676
494,KO,Jagła,-1.027650145603426,-0.1010588991847339
495,PiS,Jach,1.0577594550274,-0.08067289831986857
496,PiS,Olbryś,1.1759803694177928,-0.5718024517897407
497,Demokracja,Rzymkowski,0.5312413944555847,1.1103242402266207
498,PiS,Subocz,1.17755085075948,-0.3857570246665038
499,Lewica,Borowiec,-0.7756695207848919,-1.3498211900173458
