mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
497,Tomasz,Rzymkowski,Demokracja,0.5401304355635633,0.020252923952002264,0.5068741270205802,0.5737786253781222,1.0100687591611694
34,Grzegorz,Braun,Konfederacja,0.5425042397918657,0.042310914787393086,0.4733642075563512,0.612492293840286,1.0004094446664105
446,Sławomir,Zawiślak,Konfederacja_KP,0.7158612649008356,0.013670683894604714,0.6934050126040191,0.7383486020342591,1.0023136400085222
321,Jarosław,Sachajko,Demokracja,0.7572749580146438,0.014654026548609884,0.7333632357428627,0.7816503162003803,1.0017829192955927
139,Marek,Jakubiak,niez.,0.8122276081827288,0.016251230652609777,0.785637432797279,0.8391449153158685,1.0057912242127924
6,Jan,Ardanowski,Demokracja,0.8279664717494063,0.016696943636964827,0.8007389635760565,0.8556906271089062,1.001424154415438
51,Janusz,Cieszyński,PiS,0.884407444521674,0.01911897235681145,0.8534426513083211,0.9161518089162994,1.0012001058839863
180,Janusz,Kowalski,niez.,0.9598332520277151,0.02258817891786332,0.9232206220405343,0.9974714825842309,1.0030521633508063
234,Dariusz,Matecki,PiS,1.0032949765188992,0.030177669328449494,0.9554813433432192,1.0542262887788816,1.0036854081076974
480,Anna,Paluch,PiS,1.0054550332933334,0.02782503229056555,0.9611000136759982,1.052496749841795,1.0031731103112003
440,Bartłomiej,Wróblewski,PiS,1.006458329391064,0.028992362993660186,0.960651515540375,1.0560236260401916,1.0038891914712842
458,Ireneusz,Zyska,PiS,1.0074418371672462,0.026416016763180807,0.9655615054333285,1.0517363079810302,1.0040333225832445
235,Jerzy,Materna,PiS,1.0080462537799342,0.025394355724467948,0.9670618432102956,1.0509606495156503,1.0016505124414448
363,Wojciech,Szarama,PiS,1.0103458999603896,0.0301346160470678,0.9616417052080083,1.0612010823278772,1.0041563117346721
95,Anna,Gembicka,PiS,1.0128013273502954,0.02719093487233651,0.9692357985895029,1.0583377439218973,1.001997462627567
42,Zbigniew,Chmielowiec,PiS,1.020971346505314,0.02643509085256411,0.9787736549117719,1.065580551181603,1.0026776972320648
311,Marcin,Romanowski,PiS,1.0332498692806782,0.07359346508330325,0.9214041949036769,1.161196082966102,1.0066439653144508
